Theravāda,Theravāda,Theravāda,Mahāsaṁghika,Mahāsaṁghika,Mahāsaṁghika,Mahāsaṁghika,Lokuttaravāda,Lokuttaravāda,Mahīśāsaka,Mahīśāsaka,Dharmaguptaka,Dharmaguptaka,Dharmaguptaka,Dharmaguptaka,Sarvāstivāda,Sarvāstivāda,Sarvāstivāda,Sarvāstivāda,Sarvāstivāda,Mūlasarvāstivāda,Mūlasarvāstivāda,Mūlasarvāstivāda,Mūlasarvāstivāda,Mūlasarvāstivāda,Mūlasarvāstivāda,Mūlasarvāstivāda,Kāśyapīya,Upāliparipṛcchā,Qizil,Bhikkhu Pātimokkha (unknown school)
Pali,Pali,Pali,Chinese,Chinese,Sanskrit,Sanskrit,Sanskrit,Sanskrit,Chinese,Chinese,Chinese,Chinese,Prakrit,Prakrit,Chinese,Chinese,Sanskrit,Sanskrit,Sanskrit,Chinese,Chinese,Sanskrit,Sanskrit,Sanskrit,Tibetan,Tibetan,Chinese,Sanskrit,Sanskrit,Prakrit
Bhikkhunī,Bhikkhu,Kandhaka,Bhikkhunī,Bhikkhu,Bhikkhunī,Bhikkhu,Bhikkhunī,Bhikkhu,Bhikkhunī,Bhikkhu,Bhikkhunī,Bhikkhu,Bhikkhunī,Bhikkhu,Bhikkhunī,Bhikkhu,Bhikkhunī,Bhikkhu,Śikṣamānā,Bhikkhunī,Bhikkhu,Bhikkhunī,Bhikkhu,Kandhaka,Bhikkhunī,Bhikkhu,Bhikkhu,Bhikkhu,Bhikkhu,Bhikkhu
pli-tv-bi,pli-tv-bu,pli-tv-kd,lzh-mg-bi,lzh-mg-bu,san-mg-bi,san-mg-bu,san-lo-bi,san-lo-bu,lzh-mi-bi,lzh-mi-bu,lzh-dg-bi,lzh-dg-bu,pgd-dg-bi,pgd-dg-bu,lzh-sarv-bi,lzh-sarv-bu,san-sarv-bi,san-sarv-bu,san-sarv-sm,lzh-mu-bi,lzh-mu-bu,san-mu-bi,san-mu-bu,san-mu-kd,xct-mu-bi,xct-mu-bu,lzh-ka-bu,lzh-upp-bu,san-bu-pm,pgd-pm-bf13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm-pc132; vb-pc132,pm-pc51; vb-pc51,22#63~,pm-pc56; vb-pc56,pm-pc76; vb-pc76,,pm-pc76,vb-pc56,pm-pc76,pm-pc42; vb-pc42,pm-pc57; vb-pc57,pm-pc36; vb-pc36,pm-2-pc51; pm-pc51; vb-pc51,,,pm-dh-pc62; pm-pc63; vb-pc63,pm-2-pc79; pm-pc79; vb-pc79,,pm-finot-pc79; pm-tf11-pc79,,pm-pc62; vb-pc62,pm-pc79; vb-pc79,,pm-gbm2-pc79; pm-gbm3-pc79; pm-mpt-pc79,,pm-pc62; vb-pc62,pm-pc79; vb-pc79,pm-pc79,pc81,,
pm-pc135; vb-pc135,pm-pc54; vb-pc54,,pm-pc57; vb-pc57,pm-pc77; vb-pc77,,pm-pc77,vb-pc57,pm-pc77,pm-pc43; vb-pc43,pm-pc58; vb-pc58,pm-pc39; vb-pc39,pm-2-pc54; pm-pc54; vb-pc54,,,pm-dh-pc61; pm-pc62; vb-pc62,pm-2-pc78; pm-pc78; vb-pc78,,pm-finot-pc78; pm-tf11-pc78,,pm-pc61; vb-pc61,pm-pc78; vb-pc78,,pm-gbm2-pc78; pm-gbm3-pc78; pm-mpt-pc78,,pm-pc61; vb-pc61,pm-pc78; vb-pc78,pm-pc78,pc80,,
pm-pc156; vb-pc156,pm-pc78; vb-pc78,,pm-pc58; vb-pc58,pm-pc78; vb-pc78,,pm-pc78,vb-pc58,pm-pc78,pm-pc45; vb-pc45,pm-pc60; vb-pc60,pm-pc61; vb-pc61,pm-2-pc77; pm-pc77; vb-pc77,,,pm-dh-pc59; pm-pc60; vb-pc60,pm-2-pc76; pm-pc76; vb-pc76,,pm-finot-pc76; pm-tf11-pc76,,pm-pc59; vb-pc59,pm-pc76; vb-pc76,,pm-gbm2-pc76; pm-gbm3-pc76; pm-mpt-pc75,,pm-pc59; vb-pc59,pm-pc76; vb-pc76,pm-pc76,pc78,,
pm-pc158; vb-pc158,pm-pc80; vb-pc80,,pm-pc59; vb-pc59,pm-pc79; vb-pc79,,pm-pc79,vb-pc59,pm-pc79,pm-pc38; vb-pc38,pm-pc53; vb-pc53,pm-pc59; vb-pc59,pm-2-pc75; pm-pc75; vb-pc75,,,pm-dh-pc60; pm-pc61; vb-pc61,pm-2-pc77; pm-pc77; vb-pc77,,pm-finot-pc77; pm-tf11-pc77,,pm-pc60; vb-pc60,pm-pc77; vb-pc77,,pm-gbm2-pc77; pm-gbm3-pc77; pm-mpt-pc77,,pm-pc60; vb-pc60,pm-pc77; vb-pc77,pm-pc77,pc79,,
,pm-pc85; vb-pc85,,,pm-pc80; vb-pc80,,pm-pc80,,pm-pc80,,pm-pc83; vb-pc83,pm-pc67; vb-pc67,pm-2-pc83; pm-pc83; vb-pc83,,,pm-dh-pc63; pm-pc64; vb-pc64,pm-2-pc80; pm-pc80; vb-pc80,,pm-finot-pc80; pm-tf11-pc80,,pm-pc63; vb-pc63,pm-pc80; vb-pc80,,pm-gbm2-pc80; pm-gbm3-pc80; pm-mpt-pc80,,pm-pc63; vb-pc63,pm-pc80; vb-pc80,pm-pc80,pc82,,
pm-pc127; vb-pc127,pm-pc46; vb-pc46,,pm-pc61; vb-pc61,pm-pc81; vb-pc81,,pm-pc81,vb-pc61,pm-pc81,pm-pc64; vb-pc64,pm-pc82; vb-pc82,pm-pc27; vb-pc27,pm-2-pc42; pm-pc42; vb-pc42,,,pm-dh-pc64; pm-pc65; vb-pc65,pm-2-pc81; pm-pc81; vb-pc81,,pm-finot-pc81; pm-tf11-pc81,,pm-pc64; vb-pc64,pm-pc81; vb-pc81,,pm-gbm2-pc81; pm-gbm3-pc81; pm-mpt-pc81,,pm-pc64; vb-pc64,pm-pc81; vb-pc81,pm-pc81,pc83,,
,pm-pc83; vb-pc83,,pm-pc62; vb-pc62,pm-pc82; vb-pc82,,pm-pc82,vb-pc62,pm-pc82,,pm-pc65; vb-pc65,pm-pc65; vb-pc65,pm-2-pc81; pm-pc81; vb-pc81,,,pm-dh-pc65; pm-pc66; vb-pc66,pm-2-pc82; pm-pc82; vb-pc82,,pm-finot-pc82; pm-tf11-pc82,,pm-pc65; vb-pc65,pm-pc82; vb-pc82,,pm-gbm2-pc82; pm-gbm3-pc82; pm-mpt-pc82,,pm-pc65; vb-pc65,pm-pc82; vb-pc82,pm-pc82,pc84,,
pm-pc162; vb-pc162,pm-pc86; vb-pc86,,pm-pc63; vb-pc63,pm-pc83; vb-pc83,,pm-pc83,vb-pc63,pm-pc83,pm-pc67; vb-pc67,pm-pc86; vb-pc86,,pm-2-pc86; pm-pc86; vb-pc86,,,pm-dh-pc67; pm-pc68; vb-pc68,pm-2-pc84; pm-pc84; vb-pc84,,pm-finot-pc84; pm-tf11-pc84,,pm-pc67; vb-pc67,pm-pc84; vb-pc84,,pm-gbm3-pc84; pm-mpt-pc84,,pm-pc67; vb-pc67,pm-pc84; vb-pc84,pm-pc84,pc86,,
pm-pc163; vb-pc163,pm-pc87; vb-pc87,,pm-pc64; vb-pc64,pm-pc84; vb-pc84,,pm-pc84,vb-pc64,pm-pc84,pm-pc66; vb-pc66,pm-pc85; vb-pc85,pm-pc68; vb-pc68,pm-2-pc84; pm-pc84; vb-pc84,,,pm-dh-pc68; pm-pc69; vb-pc69,pm-2-pc85; pm-pc85; vb-pc85,,pm-finot-pc85; pm-tf11-pc85,,pm-pc68; vb-pc68,pm-pc85; vb-pc85,,pm-gbm3-pc85; pm-mpt-pc85,,pm-pc68; vb-pc68,pm-pc85; vb-pc85,pm-pc85,pc87,,
pm-pc164; vb-pc164,pm-pc88; vb-pc88,,pm-pc65; vb-pc65,pm-pc85; vb-pc85,,pm-pc85,vb-pc65,pm-pc85,pm-pc65; vb-pc65,pm-pc84; vb-pc84,pm-pc69; vb-pc69,pm-2-pc85; pm-pc85; vb-pc85,,,pm-dh-pc69; pm-pc70; vb-pc70,pm-2-pc86; pm-pc86; vb-pc86,,pm-finot-pc86; pm-tf11-pc86,,pm-pc69; vb-pc69,pm-pc86; vb-pc86,,pm-gbm3-pc86; pm-mpt-pc86,,pm-pc69; vb-pc69,pm-pc86; vb-pc86,pm-pc86,pc88,,
,pm-pc89; vb-pc89,22#65~,pm-pc66; vb-pc66,pm-pc86; vb-pc86,,pm-pc86,vb-pc66,pm-pc86,,pm-pc87; vb-pc87,,pm-2-pc87; pm-pc87; vb-pc87,,,,pm-2-pc89; pm-pc89; vb-pc89,,pm-finot-pc89; pm-tf11-pc89,,pm-pc70; vb-pc70,pm-pc89; vb-pc87,,pm-gbm3-pc87; pm-mpt-pc87,,pm-pc70; vb-pc70,pm-pc87; vb-pc87,pm-pc87,pc91,,
pm-pc165; vb-pc165,pm-pc90; vb-pc90,,pm-pc67; vb-pc67,pm-pc87; vb-pc87,,pm-pc87,vb-pc67,pm-pc87,,pm-pc88; vb-pc88,,pm-2-pc88; pm-pc88; vb-pc88,,,,pm-2-pc88; pm-pc88; vb-pc88,,pm-finot-pc88; pm-tf11-pc88,,pm-pc71; vb-pc71,pm-pc88; vb-pc88,,pm-gbm3-pc88; pm-mpt-pc89,,pm-pc71; vb-pc71,pm-pc88; vb-pc88,pm-pc88,pc90,,
,pm-pc91; vb-pc91,,,pm-pc88; vb-pc88,,pm-pc88,,pm-pc88,,pm-pc89; vb-pc89,,pm-2-pc89; pm-pc89; vb-pc89,,,,pm-2-pc87; pm-pc87; vb-pc87,,pm-finot-pc87; pm-tf11-pc87,,,pm-pc87; vb-pc89,,pm-gbm3-pc89; pm-mpt-pc88,,,pm-pc89; vb-pc89,pm-pc89,pc89,qizil-pc87,
pm-pc166; vb-pc166,pm-pc92; vb-pc92,,pm-pc68; vb-pc68,pm-pc89; vb-pc89,,pm-pc89,vb-pc68,pm-pc89,pm-pc68; vb-pc68,pm-pc90; vb-pc90,,pm-2-pc90; pm-pc90; vb-pc90,,,pm-dh-pc70; pm-pc71; vb-pc71,pm-2-pc90; pm-pc90; vb-pc90,,pm-finot-pc90; pm-tf11-pc90,,pm-pc72; vb-pc72,pm-pc90; vb-pc90,,pm-gbm3-pc90; pm-mpt-pc90,,pm-pc72; vb-pc72,pm-pc90; vb-pc90,pm-pc90,pc92,,
pm-pc154; vb-pc154,pm-pc76; vb-pc76,,pm-pc69; vb-pc69,pm-pc90; vb-pc90,,pm-pc90,vb-pc69,pm-pc90,pm-pc57; vb-pc57,pm-pc75; vb-pc75,pm-pc64; vb-pc64,pm-2-pc80; pm-pc80; vb-pc80,,,pm-dh-pc53; pm-pc54; vb-pc54,pm-2-pc69; pm-pc69; vb-pc69,,pm-finot-pc69; pm-tf11-pc69,,pm-pc53; vb-pc53,pm-pc69; vb-pc69,,pm-gbm2-pc69; pm-gbm3-pc69; pm-mpt-pc69,,pm-pc53; vb-pc53,pm-pc69; vb-pc69,pm-pc58,pc71,qizil-pc69,
pm-pc160; vb-pc160,pm-pc82; vb-pc82,,pm-pc70; vb-pc70,pm-pc91; vb-pc91,,pm-pc91,vb-pc70,pm-pc91,pm-pc69; vb-pc69,pm-pc91; vb-pc91,,,,,,,,,,,,,,,,,,pc10,,
pm-pc151; vb-pc151,pm-pc73; vb-pc73,,pm-pc60; vb-pc60,pm-pc92; vb-pc92,,pm-pc92,vb-pc60,pm-pc92,pm-pc48; vb-pc48,pm-pc64; vb-pc64,pm-pc57; vb-pc57,pm-2-pc73; pm-pc73; vb-pc73,,,pm-dh-pc66,pm-2-pc83; pm-pc83; vb-pc83,,pm-finot-pc83; pm-tf11-pc83,,pm-pc66; vb-pc66,pm-pc83; vb-pc83,,pm-gbm3-pc83; pm-mpt-pc83,,pm-pc66; vb-pc66,pm-pc83; vb-pc83,pm-pc83,pc85,,
,pm-pd2; vb-pd2,,,pm-pd3; vb-pd3,,pm-pd1,,pm-pd1,,pm-pd2; vb-pd2,,pm-2-pd2; pm-pd2; vb-pd2,,,,pm-2-pd2; pm-pd2; vb-pd2,,pm-finot-pd2; pm-tf11-pd2,,,pm-pd2; vb-pd2,,pm-gbm3-pd2; pm-mpt-pd2,,,pm-pd2; vb-pd2,pm-pd2,pd2,,
,pm-pd3; vb-pd3,,,pm-pd4; vb-pd4,,pm-pd2,,pm-pd2,,pm-pd3; vb-pd3,,pm-2-pd3; pm-pd3; vb-pd3,,,,pm-2-pd3; pm-pd3; vb-pd3,,pm-finot-pd3; pm-tf11-pd3,,pm-pd11; vb-pd11,pm-pd3; vb-pd3,,pm-gbm3-pd3; pm-mpt-pd3,,pm-pd11; vb-pd11,pm-pd3; vb-pd3,pm-pd3,pd3,,
,pm-pd4; vb-pd4,,,pm-pd1; vb-pd1,,pm-pd3,,pm-pd3,,pm-pd4; vb-pd4,,pm-2-pd4; pm-pd4; vb-pd4,,,,pm-2-pd4; pm-pd4; vb-pd4,,pm-finot-pd4; pm-tf11-pd4,,,pm-pd4; vb-pd4,,pm-gbm3-pd4; pm-mpt-pd4,,,pm-pd4; vb-pd4,pm-pd4,pd4,,
,pm-pd1; vb-pd1,,,pm-pd2; vb-pd2,,pm-pd4,,pm-pd4,,pm-pd1; vb-pd1,,pm-2-pd1; pm-pd1; vb-pd1,,,,pm-2-pd1; pm-pd1; vb-pd1,,pm-finot-pd1; pm-tf11-pd1,,,pm-pd1; vb-pd1,,pm-gbm3-pd1; pm-mpt-pd1,,,pm-pd1; vb-pd1,pm-pd1,pd1,,
pm-sk1; vb-sk1,pm-sk1; vb-sk1,,pm-sk10; vb-sk10,pm-sk1; vb-sk1,,pm-sk1,vb-sk1,pm-sk1,,,pm-sk1; vb-sk1,pm-2-sk1; pm-sk1; vb-sk1,,,pm-dh-sk12; pm-sk12; vb-sk12,pm-sk12; vb-sk12,,pm-finot-sk12; pm-tf11-sk12,,pm-sk1; vb-sk1,pm-sk12; vb-sk1,,pm-gbm2-sk1; pm-gbm3-sk1; pm-mpt-sk1,,pm-sk1; vb-sk1,pm-sk1; vb-sk1,pm-sk3,sk1,,
pm-sk2; vb-sk2,pm-sk2; vb-sk2,,pm-sk15; vb-sk15,pm-sk2; vb-sk2,,pm-sk2,vb-sk2,pm-sk2,,,pm-sk2; vb-sk2,pm-2-sk2; pm-sk2; vb-sk2,,,pm-dh-sk17; pm-sk16; vb-sk16,pm-sk16; vb-sk16,,pm-tf11-sk16,,pm-sk8; vb-sk8,pm-sk16; vb-sk8,,pm-gbm2-sk8; pm-gbm3-sk8; pm-mpt-sk10,,pm-sk9; vb-sk9,pm-sk8; vb-sk8,pm-sk9,sk2,,
pm-sk5; vb-sk5,pm-sk5; vb-sk5,,,,,pm-sk3,vb-sk3,pm-sk3,pm-sk49; vb-sk49,pm-sk49; vb-sk49,,,,,pm-dh-sk20; pm-sk19; vb-sk19,pm-2-sk14; pm-sk19; vb-sk19,,pm-finot-sk19; pm-tf11-sk17,,pm-sk11; vb-sk11,pm-sk19; vb-sk11,,pm-gbm2-sk11; pm-gbm3-sk11; pm-mpt-sk12,,pm-sk12; vb-sk12,pm-sk11; vb-sk11,pm-sk11,sk23,,
pm-sk7; vb-sk7,pm-sk7; vb-sk7,,pm-sk17; vb-sk17,pm-sk4; vb-sk4,,pm-sk4,vb-sk4,pm-sk4,pm-sk37; vb-sk37,pm-sk37; vb-sk37,pm-sk20; vb-sk20,pm-2-sk20; pm-sk20; vb-sk20,,,pm-dh-sk22,pm-2-sk12; pm-sk21; vb-sk21,,pm-finot-sk21; pm-tf11-sk21,,pm-sk14; vb-sk14,pm-sk21; vb-sk14,,pm-gbm2-sk14; pm-gbm3-sk14; pm-mpt-sk14,,pm-sk15; vb-sk15,pm-sk14; vb-sk14,pm-sk14,sk7,,
pm-sk13; vb-sk13,pm-sk13; vb-sk13,,pm-sk18; vb-sk18,pm-sk5; vb-sk5,,pm-sk5,vb-sk5,pm-sk5,pm-sk47; vb-sk47,pm-sk47; vb-sk47,pm-sk22; vb-sk22,pm-2-sk22; pm-sk22; vb-sk22,,,pm-dh-sk24; pm-sk25; vb-sk25,pm-2-sk20; pm-sk27; vb-sk27,,pm-finot-sk27; pm-tf11-sk23,,pm-sk13; vb-sk13,pm-sk27; vb-sk13,,pm-gbm2-sk13; pm-gbm3-sk13; pm-mpt-sk13,,pm-sk14; vb-sk14,pm-sk13; vb-sk13,pm-sk13,sk9,,
pm-sk11; vb-sk11,pm-sk11; vb-sk11,,pm-sk19; vb-sk19,pm-sk6; vb-sk6,,pm-sk6,vb-sk6,pm-sk6,pm-sk45; vb-sk45,pm-sk45; vb-sk45,pm-sk24; vb-sk24,pm-2-sk24; pm-sk24; vb-sk24,,,,,,pm-tf11-sk25,,,,,pm-mpt-sk22,,,,pm-sk20,sk5,,
pm-sk23; vb-sk23,pm-sk23; vb-sk23,,pm-sk20; vb-sk20,pm-sk7; vb-sk7,,pm-sk7,vb-sk7,pm-sk7,pm-sk43; vb-sk43,pm-sk43; vb-sk43,pm-sk7; vb-sk7,pm-2-sk7; pm-sk7; vb-sk7,,,pm-dh-sk30; pm-sk29; vb-sk29,pm-2-sk24; pm-sk31; vb-sk31,,pm-finot-sk31; pm-tf11-sk31,,pm-sk16; vb-sk16,pm-sk31; vb-sk15,,pm-gbm2-sk16; pm-gbm3-sk16; pm-mpt-sk16,,pm-sk18; vb-sk18,pm-sk16; vb-sk16,pm-sk21,sk12,,
pm-sk9; vb-sk9,pm-sk9; vb-sk9,,pm-sk21; vb-sk21,pm-sk8; vb-sk8,,pm-sk8,vb-sk8,pm-sk8,pm-sk13; vb-sk13,pm-sk13; vb-sk13,pm-sk3; vb-sk3,pm-2-sk3; pm-sk3; vb-sk3,,,pm-dh-sk40; pm-sk37; vb-sk37,pm-2-sk34; pm-sk41,,pm-finot-sk37; pm-tf11-sk35,,pm-sk17; vb-sk17,pm-sk41; vb-sk16,,pm-gbm2-sk17; pm-gbm3-sk17; pm-mpt-sk17,,,,pm-sk19,sk14,,
pm-sk25; vb-sk25,pm-sk25; vb-sk25,,pm-sk22; vb-sk22,pm-sk9; vb-sk9,,pm-sk9,vb-sk9,pm-sk9,pm-sk39; vb-sk39,pm-sk39; vb-sk39,pm-sk11; vb-sk11,pm-2-sk11; pm-sk11; vb-sk11,,,pm-dh-sk28; pm-sk27; vb-sk27,pm-2-sk22; pm-sk29; vb-sk29,,pm-tf11-sk27,,pm-sk21; vb-sk21,pm-sk29; vb-sk20,,pm-gbm2-sk23; pm-gbm3-sk23; pm-mpt-sk24,,pm-sk25; vb-sk25,pm-sk23; vb-sk23,pm-sk22,sk11,,
pm-sk21; vb-sk21,pm-sk21; vb-sk21,,pm-sk23; vb-sk23,pm-sk10; vb-sk10,,pm-sk10,vb-sk10,pm-sk10,pm-sk29; vb-sk29,pm-sk29; vb-sk29,pm-sk12; vb-sk12,pm-2-sk12; pm-sk12; vb-sk12,,,pm-dh-sk34; pm-sk35; vb-sk35,pm-2-sk28; pm-sk35; vb-sk35,,pm-finot-sk35; pm-tf11-sk33,,pm-sk25; vb-sk25,pm-sk35; vb-sk24,,pm-gbm2-sk25; pm-gbm3-sk25; pm-mpt-sk25,,pm-sk27; vb-sk27,pm-sk25; vb-sk25,pm-sk17,,,
pm-sk15; vb-sk15,pm-sk15; vb-sk15,,pm-sk24; vb-sk24,pm-sk11; vb-sk11,,pm-sk11,vb-sk11,pm-sk11,pm-sk19; vb-sk19,pm-sk19; vb-sk19,pm-sk14; vb-sk14,pm-2-sk14; pm-sk14; vb-sk14,,,pm-dh-sk52; pm-sk49; vb-sk49,pm-2-sk46; pm-sk53; vb-sk49,,pm-finot-sk53; pm-tf11-sk51,,pm-sk26; vb-sk26,pm-sk53; vb-sk25,,pm-gbm2-sk26; pm-gbm3-sk26; pm-mpt-sk26,,pm-sk28; vb-sk28,pm-sk26; vb-sk26,pm-sk27,,,
pm-sk19; vb-sk19,pm-sk19; vb-sk19,,pm-sk25; vb-sk25,pm-sk12; vb-sk12,,pm-sk12,vb-sk12,pm-sk12,pm-sk21; vb-sk21,pm-sk21; vb-sk21,,,,,pm-dh-sk50; pm-sk47; vb-sk47,pm-2-sk44; pm-sk51; vb-sk47,,pm-finot-sk51; pm-tf11-sk49,,pm-sk28; vb-sk28,pm-sk51; vb-sk27,,pm-gbm2-sk28; pm-gbm3-sk28; pm-mpt-sk28,,pm-sk30; vb-sk30,pm-sk28; vb-sk28,pm-sk26,sk21,,
pm-sk17; vb-sk17,pm-sk17; vb-sk17,,pm-sk26; vb-sk26,pm-sk13; vb-sk13,,pm-sk13,vb-sk13,pm-sk13,pm-sk33; vb-sk33,pm-sk33; vb-sk33,pm-sk16; vb-sk16,pm-2-sk16; pm-sk16; vb-sk16,,,pm-dh-sk46; pm-sk43; vb-sk43,pm-2-sk40; pm-sk47; vb-sk43,,pm-finot-sk47; pm-tf11-sk45,,pm-sk27; vb-sk27,pm-sk47; vb-sk26,,pm-gbm2-sk27; pm-gbm3-sk27; pm-mpt-sk27,,pm-sk29; vb-sk29,pm-sk27; vb-sk27,pm-sk25,sk19,,
pm-sk6; vb-sk6,pm-sk6; vb-sk6,,,,,pm-sk14,vb-sk14,pm-sk14,pm-sk50; vb-sk50,pm-sk50; vb-sk50,,,,,pm-dh-sk21; pm-sk20; vb-sk20,pm-2-sk15; pm-sk20; vb-sk20,,pm-finot-sk20; pm-tf11-sk18,,,pm-sk20,,,,,,,sk24,,
pm-sk8; vb-sk8,pm-sk8; vb-sk8,,pm-sk28; vb-sk28,pm-sk15; vb-sk15,,pm-sk15,vb-sk15,pm-sk15,pm-sk38; vb-sk38,pm-sk38; vb-sk38,pm-sk21; vb-sk21,pm-2-sk21; pm-sk21; vb-sk21,,,pm-dh-sk23,pm-2-sk13; pm-sk22; vb-sk22,,pm-finot-sk22; pm-tf11-sk22,,,pm-sk22,,,,,,pm-sk15,sk8,,
pm-sk14; vb-sk14,pm-sk14; vb-sk14,,pm-sk29; vb-sk29,pm-sk16; vb-sk16,,pm-sk16,vb-sk16,pm-sk16,pm-sk48; vb-sk48,pm-sk48; vb-sk48,pm-sk23; vb-sk23,pm-2-sk23; pm-sk23; vb-sk23,,,pm-dh-sk25; pm-sk26; vb-sk26,pm-2-sk21; pm-sk28; vb-sk28,,pm-finot-sk28; pm-tf11-sk24,,,pm-sk28,,,,,,,sk10,,
pm-sk12; vb-sk12,pm-sk12; vb-sk12,,pm-sk30; vb-sk30,pm-sk17; vb-sk17,,pm-sk17,vb-sk17,pm-sk17,pm-sk46; vb-sk46,pm-sk46; vb-sk46,pm-sk25; vb-sk25,pm-2-sk25; pm-sk25; vb-sk25,,,,,,pm-tf11-sk26,,,,,,,,,,sk6,,
pm-sk24; vb-sk24,pm-sk24; vb-sk24,,pm-sk31; vb-sk31,pm-sk18; vb-sk18,,pm-sk18,vb-sk18,pm-sk18,pm-sk44; vb-sk44,pm-sk44; vb-sk44,pm-sk8; vb-sk8,pm-2-sk8; pm-sk8; vb-sk8,,,pm-dh-sk31; pm-sk30; vb-sk30,pm-2-sk25; pm-sk32; vb-sk32,,pm-finot-sk32; pm-tf11-sk32,,,pm-sk32,,,,,,,sk13,,
pm-sk10; vb-sk10,pm-sk10; vb-sk10,,pm-sk32; vb-sk32,pm-sk19; vb-sk19,,pm-sk19,vb-sk19,pm-sk19,pm-sk14; vb-sk14,pm-sk14; vb-sk14,pm-sk4; vb-sk4,pm-2-sk4; pm-sk4; vb-sk4,,,pm-dh-sk41; pm-sk38; vb-sk38,pm-2-sk35; pm-sk42,,pm-tf11-sk36,,,pm-sk42,,,,,,,sk15,,
,,,pm-sk34; vb-sk34,pm-sk21; vb-sk21,,pm-sk20,vb-sk20,pm-sk20,pm-sk17; vb-sk17,,,,,,pm-dh-sk36,,,pm-tf11-sk58,,,,,pm-mpt-sk35,,,,,,,
pm-sk26; vb-sk26,pm-sk26; vb-sk26,,pm-sk33; vb-sk33,pm-sk20; vb-sk20,,pm-sk21,vb-sk21,pm-sk21,pm-sk16; vb-sk16,pm-sk16; vb-sk16,,,,,pm-dh-sk43; pm-sk40; vb-sk40,pm-2-sk37; pm-sk44; vb-sk38,,pm-finot-sk40; pm-tf11-sk44,,,pm-sk44,,pm-mpt-sk20,,,,,,,
pm-sk22; vb-sk22,pm-sk22; vb-sk22,,pm-sk35; vb-sk35,pm-sk22; vb-sk22,,pm-sk22,vb-sk22,pm-sk22,pm-sk30; vb-sk30,pm-sk30; vb-sk30,pm-sk13; vb-sk13,pm-2-sk13; pm-sk13; vb-sk13,,,pm-dh-sk35; pm-sk36; vb-sk36,pm-2-sk29; pm-sk36; vb-sk36,,pm-finot-sk36; pm-tf11-sk34,,,pm-sk36,,,,,,,,,
,,,pm-sk36; vb-sk36,pm-sk23; vb-sk23,,pm-sk23,vb-sk23,pm-sk23,,,,,,,,,,,,,,,,,,,,,,
pm-sk27~; vb-sk27~,pm-sk27~; vb-sk27~,,pm-sk37~; vb-sk37~,pm-sk24~; vb-sk24~,,pm-sk24~,vb-sk24~; vb-sk25~,pm-sk24,pm-sk51~; vb-sk51~,pm-sk51~; vb-sk51~,pm-sk26~; vb-sk26~,pm-2-sk26~; pm-sk26~; vb-sk26~,,,pm-dh-sk61~; pm-dh-sk62~; pm-sk58~; pm-sk59~; vb-sk58~; vb-sk59~,pm-2-sk56~; pm-2-sk57~; pm-sk62~; pm-sk63~; vb-sk58~; vb-sk59~,,pm-finot-sk62~; pm-finot-sk63~; pm-tf11-sk60~; pm-tf11-sk61~,,pm-sk40~; vb-sk40~,pm-sk62~; pm-sk63~; vb-sk39~; vb-sk40~,,pm-gbm2-sk39~; pm-gbm3-sk40~; pm-mpt-sk40~,,pm-sk41~; vb-sk41~,pm-sk40~; vb-sk40~,pm-sk40~; pm-sk46~,sk25~,,
pm-sk34; vb-sk34,pm-sk34; vb-sk34,,pm-sk38; vb-sk38,pm-sk25; vb-sk25,,pm-sk25,vb-sk26,pm-sk25,pm-sk53; vb-sk53,pm-sk53; vb-sk53,pm-sk29; vb-sk29,pm-2-sk29; pm-sk29; vb-sk29,,,pm-dh-sk64; pm-sk61; vb-sk61,pm-2-sk58; pm-sk65; vb-sk61,,pm-finot-sk65; pm-tf11-sk64,,pm-sk42; vb-sk42,pm-sk65; vb-sk41,,pm-gbm2-sk41; pm-gbm3-sk42; pm-mpt-sk42,,,,,sk32,qizil-sk64,
pm-sk35; vb-sk35,pm-sk35; vb-sk35,,pm-sk40; vb-sk40,pm-sk26; vb-sk26,,pm-sk26,vb-sk27,pm-sk26,pm-sk55; vb-sk55,pm-sk55; vb-sk55,pm-sk31; vb-sk31,pm-2-sk31; pm-sk31; vb-sk31,,,pm-sk62; vb-sk62,pm-2-sk60; pm-sk66,,pm-tf11-sk62,,pm-sk64; vb-sk64,pm-sk66; vb-sk63,,pm-gbm3-sk68; pm-mpt-sk67,,pm-sk69; vb-sk69,pm-sk68; vb-sk68,pm-sk61,sk29,,
,,,,pm-sk28; vb-sk28,,pm-sk27,vb-sk28,pm-sk27,pm-sk73; vb-sk73,pm-sk73; vb-sk73,,,,,pm-dh-sk75; pm-sk72; vb-sk72,,,,,,,,,,,,,,,
pm-sk46; vb-sk46,pm-sk46; vb-sk46,,pm-sk39; vb-sk39,pm-sk27; vb-sk27,,pm-sk28,vb-sk29,pm-sk28,pm-sk69; vb-sk69,pm-sk69; vb-sk69,pm-sk41; vb-sk41,pm-2-sk41; pm-sk41; vb-sk41,,,pm-dh-sk66,pm-2-sk61,,pm-finot-sk67; pm-tf11-sk66,,pm-sk61; vb-sk61,pm-sk67; vb-sk60,,pm-gbm3-sk61; pm-mpt-sk60,,pm-sk62; vb-sk62,pm-sk61; vb-sk61,,,qizil-sk66,
